Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Soil_Name
46,20,37,23.83718399,54.923265,5.423623376,160,Peanut,sandy loam
50,22,33,24.02161445,58.98385572,5.639833363,159,Peanut,sandy loam
51,18,35,24.50765007,54.68856643,5.692050304,153,Peanut,sandy loam
50,21,34,22.56916663,59.48581229,5.651995227,163,Peanut,sandy loam
48,17,35,24.24154694,51.24445637,5.311716976,158,Peanut,sandy loam
53,18,35,25.30959271,52.05986056,5.628389702,164,Peanut,sandy loam
50,22,36,23.27548403,50.86443339,5.458418201,157,Peanut,sandy loam
54,20,32,22.86531127,55.26102426,5.310936754,152,Peanut,sandy loam
49,21,35,23.58114221,57.38718143,5.577149918,158,Peanut,sandy loam
46,19,35,24.55020171,51.88912494,5.615036523,165,Peanut,sandy loam
49,17,36,24.37792017,53.44810312,5.602614088,165,Peanut,sandy loam
47,22,37,23.006895,52.6996288,5.567890817,172,Peanut,sandy loam
50,19,35,22.74951233,54.10040072,5.525821093,173,Peanut,sandy loam
45,21,35,23.91931961,54.48534187,5.517732887,166,Peanut,sandy loam
51,17,33,25.22979046,55.93066202,5.593821913,148,Peanut,sandy loam
49,20,36,23.44562417,51.70231526,5.407599955,149,Peanut,sandy loam
45,17,33,24.46946505,55.77699182,5.651465502,163,Peanut,sandy loam
52,21,37,22.60452638,59.60062608,5.429678779,155,Peanut,sandy loam
47,18,33,22.93129271,52.33970254,5.66730384,164,Peanut,sandy loam
47,21,33,23.35595835,59.16672515,5.356330148,157,Peanut,sandy loam
50,18,35,25.09590574,56.76755914,5.368978464,168,Peanut,sandy loam
53,20,32,25.13563187,54.15783408,5.569479581,146,Peanut,sandy loam
46,22,32,23.69244375,57.5723406,5.458737449,153,Peanut,sandy loam
49,21,36,24.36351009,54.49770664,5.533529505,151,Peanut,sandy loam
49,21,32,24.51192045,54.37061107,5.654033352,154,Peanut,sandy loam
51,20,32,25.46121578,58.99199575,5.412368098,166,Peanut,sandy loam
50,19,37,25.46820826,56.85823577,5.373937522,153,Peanut,sandy loam
53,21,34,23.40108353,53.83100094,5.511512896,145,Peanut,sandy loam
52,17,37,24.77765343,57.9581596,5.353761476,162,Peanut,sandy loam
53,20,32,23.15960994,50.00189657,5.325712932,173,Peanut,sandy loam
48,19,33,23.45785056,55.80608808,5.399917092,167,Peanut,sandy loam
46,22,32,22.99859215,59.28527953,5.486353846,158,Peanut,sandy loam
54,19,36,25.14247139,57.54900341,5.458470038,160,Peanut,sandy loam
49,20,32,23.30427547,54.68450541,5.339076176,156,Peanut,sandy loam
52,21,34,24.58962272,51.15611525,5.688030268,174,Peanut,sandy loam
52,18,37,24.88757823,59.85960528,5.569596734,156,Peanut,sandy loam
54,20,32,23.81064118,50.77574837,5.687388927,166,Peanut,sandy loam
48,17,34,24.08009658,50.56021817,5.468708615,170,Peanut,sandy loam
52,22,33,23.50586462,54.78305087,5.556023656,156,Peanut,sandy loam
49,19,36,25.46659999,51.86424776,5.355444943,174,Peanut,sandy loam
50,18,37,24.79736673,50.26881865,5.694437549,173,Peanut,sandy loam
51,20,34,23.76154273,58.17715337,5.634972847,153,Peanut,sandy loam
53,20,34,24.63735585,56.37365107,5.361667451,164,Peanut,sandy loam
49,17,36,23.53307964,50.05445316,5.326686361,154,Peanut,sandy loam
48,19,36,24.56088069,55.62864438,5.683607238,170,Peanut,sandy loam
53,21,33,23.07419978,58.48028722,5.638178491,168,Peanut,sandy loam
54,17,36,25.42914887,55.79915527,5.474030404,159,Peanut,sandy loam
54,18,34,24.30643429,52.60931911,5.309923014,167,Peanut,sandy loam
50,18,34,23.62563843,54.94827077,5.437191033,149,Peanut,sandy loam
46,17,33,23.61526867,55.1968558,5.474250838,160,Peanut,sandy loam
54,17,32,23.67049087,56.11073951,5.62034262,154,Peanut,sandy loam
51,19,35,24.31816725,55.54045655,5.686267462,155,Peanut,sandy loam
54,21,34,23.91751805,53.85601968,5.336442825,159,Peanut,sandy loam
54,18,35,23.0283167,52.58810133,5.615467359,156,Peanut,sandy loam
47,17,36,24.83572841,51.28606711,5.403349978,158,Peanut,sandy loam
50,17,36,25.23429319,57.35273793,5.423305238,159,Peanut,sandy loam
45,22,36,23.39881139,53.73597708,5.598011516,161,Peanut,sandy loam
52,17,33,22.51612553,53.87805776,5.380191111,168,Peanut,sandy loam
54,22,35,24.28541486,57.95804298,5.549194965,163,Peanut,sandy loam
48,18,33,24.65436256,54.91974275,5.441410571,149,Peanut,sandy loam
48,22,37,23.59250464,51.96406577,5.640141627,149,Peanut,sandy loam
50,18,37,22.74635149,52.95256208,5.625478994,171,Peanut,sandy loam
50,18,34,24.46566539,56.22634105,5.367050428,165,Peanut,sandy loam
45,19,32,24.75219785,56.21672049,5.60921007,171,Peanut,sandy loam
46,17,35,25.1782957,58.10097523,5.683189627,166,Peanut,sandy loam
52,22,35,23.85915399,59.86162763,5.475901584,152,Peanut,sandy loam
45,17,35,22.62803692,50.53383938,5.456909532,169,Peanut,sandy loam
45,22,32,23.67684735,54.20228225,5.685021386,169,Peanut,sandy loam
45,22,36,23.34208899,56.93039732,5.545108429,169,Peanut,sandy loam
47,21,34,23.68177807,51.08742446,5.46640164,159,Peanut,sandy loam
48,20,37,24.00191958,54.52150012,5.588723406,173,Peanut,sandy loam
53,22,36,23.87439786,51.60586946,5.499638736,172,Peanut,sandy loam
51,21,35,23.2906183,52.65980247,5.466662364,156,Peanut,sandy loam
45,17,35,23.01466891,57.28856136,5.609557101,155,Peanut,sandy loam
51,17,34,22.89490114,56.44844146,5.64340214,158,Peanut,sandy loam
51,17,35,23.80764179,50.55254831,5.424076726,159,Peanut,sandy loam
50,18,34,24.20743323,55.82804738,5.348456914,150,Peanut,sandy loam
47,21,37,24.36829015,51.41723951,5.431222143,173,Peanut,sandy loam
53,17,33,24.80900447,54.60544929,5.411283882,161,Peanut,sandy loam
52,21,32,24.62378619,55.29784366,5.367265027,174,Peanut,sandy loam
49,20,33,23.72759366,52.77177087,5.564842897,148,Peanut,sandy loam
54,22,35,25.0579835,52.95266443,5.456436782,157,Peanut,sandy loam
46,18,37,23.61168683,57.65835358,5.585658066,168,Peanut,sandy loam
50,18,36,24.69245471,58.94629431,5.57526422,149,Peanut,sandy loam
50,22,37,25.67806424,63.83642011,6.149933505,163,Soybean,sandy loam
51,22,39,23.93874577,61.18392717,5.855307215,189,Soybean,sandy loam
51,24,40,24.13691287,57.49665233,5.887398664,173,Soybean,sandy loam
56,23,37,25.27163407,59.24428467,5.874821768,178,Soybean,loamy sand
58,24,36,25.45505761,61.92972397,5.999884405,165,Soybean,loamy sand
52,21,39,24.26184752,58.39348467,6.123638114,184,Soybean,sandy loam
53,22,39,24.99281117,62.50367153,5.976344275,169,Soybean,sandy loam
53,20,38,25.45865111,59.64972687,6.027857821,174,Soybean,sandy loam
53,21,35,24.19070113,57.89430345,5.859962378,180,Soybean,sandy loam
52,24,35,24.23783306,56.81150426,5.876380822,187,Soybean,sandy loam
57,20,38,25.37619587,58.40637939,6.087356296,182,Soybean,loamy sand
53,24,35,23.77528631,59.97175781,5.864708924,182,Soybean,sandy loam
53,21,36,23.91581817,61.19680576,5.813918121,169,Soybean,sandy loam
59,23,36,24.42258747,61.69073829,5.986564909,160,Soybean,loamy sand
55,21,37,24.03152298,61.63714219,5.874577657,178,Soybean,sandy loam
52,23,38,24.243444,63.98461817,5.827050042,172,Soybean,sandy loam
54,21,36,24.13640386,59.24932151,6.091812788,189,Soybean,sandy loam
51,23,36,24.36046349,55.3750739,5.927304379,189,Soybean,sandy loam
59,22,38,23.55557898,58.87977145,5.91520955,183,Soybean,loamy sand
56,24,35,23.76349296,56.34751476,5.940739006,179,Soybean,sandy loam
56,21,35,24.17229027,59.67742114,5.801659212,162,Soybean,sandy loam
58,22,39,25.00275565,64.91397155,5.953483549,173,Soybean,loamy sand
59,21,39,25.87894089,55.37462359,6.05178503,166,Soybean,loamy sand
54,20,38,23.5259675,58.30415586,5.827712267,189,Soybean,sandy loam
59,22,35,24.03814268,55.14860066,6.162697662,167,Soybean,sandy loam
55,23,38,24.74553458,61.4196221,6.075826219,175,Soybean,sandy loam
59,24,40,25.9075749,60.54022308,6.004130265,173,Soybean,loamy sand
51,20,40,26.09656278,64.9090718,5.851413986,177,Soybean,sandy loam
55,24,37,26.36844803,64.60874819,5.881927204,162,Soybean,sandy loam
54,24,35,23.91117378,61.72654058,5.919906768,188,Soybean,sandy loam
53,19,39,23.86416187,57.7277917,6.127446843,187,Soybean,sandy loam
55,20,39,25.64147744,55.60656204,6.140784868,183,Soybean,sandy loam
52,20,36,25.1644032,55.57803769,5.802646942,188,Soybean,sandy loam
58,22,38,24.17120488,59.95039375,5.971777238,175,Soybean,loamy sand
51,22,35,26.11294664,57.69526202,5.987797252,160,Soybean,sandy loam
52,20,38,25.87315697,58.75382404,6.084594861,183,Soybean,sandy loam
52,24,39,25.4611671,62.84023588,6.118938236,180,Soybean,sandy loam
59,24,35,25.86724906,59.48178723,6.161634312,164,Soybean,sandy loam
53,22,36,23.92605307,61.79912845,5.991679288,187,Soybean,sandy loam
58,22,39,24.20307594,61.57301418,6.066179151,168,Soybean,loamy sand
58,21,38,23.60415058,57.65237951,6.063785008,186,Soybean,loamy sand
51,23,36,23.59198432,62.73317614,6.128043728,178,Soybean,sandy loam
51,22,38,24.19952436,61.90038242,6.129029133,184,Soybean,sandy loam
51,23,36,23.70048963,55.08849823,6.06750275,169,Soybean,sandy loam
50,23,36,24.31293473,61.71563708,6.021650651,166,Soybean,sandy loam
55,21,36,26.30987549,58.75877226,6.156107261,185,Soybean,sandy loam
57,20,39,25.43962517,58.33777948,5.807230452,173,Soybean,loamy sand
51,22,37,23.64274226,55.89338903,6.193119241,173,Soybean,sandy loam
58,22,36,24.58175542,59.56397703,5.809439055,181,Soybean,loamy sand
54,23,40,23.83223642,63.08621743,5.901800311,178,Soybean,sandy loam
52,21,36,24.55722065,55.32157514,6.180215589,160,Soybean,sandy loam
51,23,37,25.17101827,64.93050202,6.112438083,178,Soybean,sandy loam
58,21,35,25.54911123,58.56704313,5.883290966,171,Soybean,sandy loam
52,20,38,25.35027836,59.92530071,5.990647665,182,Soybean,sandy loam
51,19,35,25.27103247,62.79387705,6.186679987,174,Soybean,sandy loam
58,22,39,26.28258668,64.0001588,5.860400141,174,Soybean,loamy sand
51,20,36,24.19431273,62.79688646,5.971561374,182,Soybean,sandy loam
56,24,38,26.05492379,62.05998489,5.949837677,172,Soybean,loamy sand
53,23,40,25.72372119,55.51084115,6.165797296,171,Soybean,sandy loam
54,23,36,23.69815919,63.34493032,6.060975429,171,Soybean,sandy loam
53,21,36,25.78738605,62.41391121,6.157721055,162,Soybean,sandy loam
56,20,37,26.18753866,59.41736836,5.801507462,160,Soybean,loamy sand
54,21,37,24.32205951,59.36293698,6.198015617,177,Soybean,sandy loam
56,24,40,24.15244232,59.71435537,6.109587124,160,Soybean,loamy sand
54,23,36,23.90609432,63.5522293,6.093743543,181,Soybean,sandy loam
58,21,37,24.49257158,59.96090193,6.166158193,177,Soybean,loamy sand
59,19,36,24.56769654,60.84575629,5.909220837,163,Soybean,loamy sand
55,22,40,25.51101194,58.38416044,6.18474013,168,Soybean,sandy loam
59,19,35,25.25949475,61.85964833,6.163565917,166,Soybean,sandy loam
57,22,38,24.62669979,63.54801238,5.923268121,169,Soybean,loamy sand
52,24,36,25.98795598,61.37592031,6.050430733,164,Soybean,sandy loam
59,21,40,24.43002066,57.56966892,6.161350265,179,Soybean,loamy sand
57,19,39,24.19014615,59.27758227,5.977042889,175,Soybean,loamy sand
52,19,40,24.13798226,58.65163593,6.157487392,173,Soybean,sandy loam
57,22,38,25.6184444,63.87692475,6.066785337,179,Soybean,loamy sand
58,21,38,25.56268748,59.36024458,5.80983619,176,Soybean,loamy sand
53,22,39,23.85447485,62.11885364,6.111906977,179,Soybean,sandy loam
55,21,38,24.88773857,61.75542251,6.067355263,176,Soybean,sandy loam
52,20,36,26.12039257,57.86697038,5.906430935,168,Soybean,sandy loam
57,19,40,23.84769411,61.11181884,5.947083653,173,Soybean,loamy sand
57,22,40,25.90875615,55.02899666,6.002378022,161,Soybean,loamy sand
55,20,40,24.95798583,62.95773989,5.997299424,188,Soybean,sandy loam
50,22,38,23.9378606,62.16000944,6.145234522,170,Soybean,sandy loam
52,23,39,25.97455684,63.50673151,6.057438763,181,Soybean,sandy loam
53,20,36,24.84349237,63.43917904,6.0086562,182,Soybean,sandy loam
57,24,35,24.12951867,62.1080889,6.031422862,176,Soybean,sandy loam
52,24,36,25.75247445,62.67845761,6.044498433,183,Soybean,sandy loam
59,24,37,25.39105652,57.44345806,6.065715945,176,Soybean,loamy sand
53,24,38,23.85230906,56.06924377,6.179810646,173,Soybean,sandy loam
55,23,35,26.40003961,64.41818004,6.069250576,176,Soybean,sandy loam
58,23,35,24.07013878,62.41273429,5.857015733,172,Soybean,sandy loam
57,20,36,25.04112724,63.80039215,6.075355431,178,Soybean,loamy sand
56,23,40,24.04269166,58.18460254,6.142240385,183,Soybean,loamy sand
56,21,38,23.89396559,63.19215612,5.921151049,166,Soybean,loamy sand
57,19,40,24.06194699,62.27351411,6.151829599,184,Soybean,loamy sand
55,23,35,24.7505149,62.40237115,5.891093057,162,Soybean,sandy loam
55,24,35,24.75035741,62.34863577,6.087694389,186,Soybean,sandy loam
55,24,35,23.97824091,61.95130834,5.834296425,176,Soybean,sandy loam
58,22,40,25.64516368,55.88764063,6.099986884,175,Soybean,loamy sand
50,21,38,24.97626269,60.23044731,6.144830873,174,Soybean,sandy loam
69,30,43,26.20169778,73.57315408,6.448725701,169,Sunflower,sandy loam
60,27,41,27.0640047,66.02707187,6.441107898,176,Sunflower,sandy clay loam
64,27,44,27.38537912,74.7900174,6.398095258,176,Sunflower,sandy clay loam
64,27,39,26.19761833,69.85926413,6.246814506,191,Sunflower,sandy loam
61,30,44,27.18410874,66.87731148,6.195047674,181,Sunflower,sandy loam
67,27,42,28.29732122,72.60373225,6.188690142,184,Sunflower,sandy clay loam
60,26,44,27.83532471,70.44006159,6.274892731,194,Sunflower,sandy clay loam
61,28,40,26.32753124,67.71871178,6.431851501,190,Sunflower,sandy loam
60,30,43,26.59476017,68.37091938,6.446403088,173,Sunflower,sandy loam
68,28,42,28.00391936,72.49112573,6.219490172,186,Sunflower,sandy clay loam
61,27,42,27.12637927,69.5134722,6.400959928,178,Sunflower,sandy clay loam
63,25,44,27.44183665,66.1409809,6.222034951,165,Sunflower,sandy clay loam
61,28,42,26.99772492,70.04502814,6.115100835,165,Sunflower,sandy clay loam
65,26,39,26.24020241,71.05175425,6.195380416,173,Sunflower,sandy loam
62,26,40,26.38050157,72.99865533,6.35493967,167,Sunflower,sandy loam
64,29,39,28.41989293,69.41745955,6.355578102,168,Sunflower,sandy loam
63,27,39,27.66694871,73.27920086,6.102038417,187,Sunflower,sandy loam
66,30,42,26.03513129,72.62470194,6.360670759,172,Sunflower,sandy loam
62,26,40,25.86530891,65.48695357,6.279797429,193,Sunflower,sandy loam
68,29,44,26.70364575,73.76009923,6.379212419,174,Sunflower,sandy clay loam
63,25,39,25.95453023,70.13923884,6.289456837,174,Sunflower,sandy loam
65,30,40,25.67554448,70.1177289,6.38282358,173,Sunflower,sandy loam
66,27,43,26.66953688,70.36233146,6.229052807,185,Sunflower,sandy clay loam
63,30,41,25.81764964,65.79715504,6.419634165,175,Sunflower,sandy loam
61,29,43,27.35577541,69.97100328,6.135255283,191,Sunflower,sandy clay loam
60,28,39,27.80737821,68.56102382,6.49266233,188,Sunflower,sandy loam
66,25,42,27.79399445,67.7498383,6.384820286,171,Sunflower,sandy clay loam
63,26,44,28.27836645,73.74704115,6.478113903,181,Sunflower,sandy clay loam
68,30,39,27.01890016,68.54202687,6.291623066,194,Sunflower,sandy loam
60,25,41,27.07140219,73.05021668,6.369446098,190,Sunflower,sandy clay loam
69,30,40,28.45551927,66.45503344,6.45358101,191,Sunflower,sandy loam
64,25,42,27.94528276,68.20537764,6.363366466,183,Sunflower,sandy clay loam
67,25,39,25.6366435,66.92117777,6.213547324,190,Sunflower,sandy loam
66,27,39,28.29892656,68.65654912,6.310248157,182,Sunflower,sandy loam
63,30,44,25.56071976,71.9805602,6.101769251,169,Sunflower,sandy loam
66,29,41,28.0419267,74.83508144,6.322443374,170,Sunflower,sandy clay loam
66,25,43,26.35583913,68.19194087,6.47396449,184,Sunflower,sandy clay loam
64,28,41,27.51780886,67.06165568,6.227296233,187,Sunflower,sandy clay loam
66,29,39,25.53328852,68.09746784,6.421507408,194,Sunflower,sandy loam
60,28,43,27.38215833,69.11693921,6.379199879,176,Sunflower,sandy clay loam
62,26,40,25.96136764,74.08383254,6.169538164,187,Sunflower,sandy loam
65,25,40,27.74799829,69.89711069,6.474947812,191,Sunflower,sandy loam
62,27,40,27.57742397,72.80612964,6.123716319,167,Sunflower,sandy loam
61,28,41,27.44610539,74.11324962,6.26167361,191,Sunflower,sandy clay loam
65,29,42,26.26656332,67.6424265,6.252958475,173,Sunflower,sandy clay loam
66,25,39,25.8987009,66.6349423,6.21245427,165,Sunflower,sandy loam
65,28,39,27.29135467,74.38950658,6.1726519,179,Sunflower,sandy loam
68,30,43,26.01720749,70.14514888,6.246926436,187,Sunflower,sandy loam
69,29,42,28.01758861,74.25365557,6.416785325,174,Sunflower,sandy clay loam
63,26,39,26.08514128,68.38508797,6.461257379,182,Sunflower,sandy loam
62,28,40,27.0505833,70.38611549,6.129860081,180,Sunflower,sandy loam
68,27,44,25.85012689,74.92964252,6.280981485,166,Sunflower,sandy clay loam
64,30,43,26.35390654,69.14514236,6.304629162,165,Sunflower,sandy loam
60,25,39,27.30127928,69.39542267,6.255116967,168,Sunflower,sandy loam
68,25,44,26.53764251,67.2053165,6.110720612,194,Sunflower,sandy clay loam
68,28,41,27.42881403,66.03312679,6.400324464,189,Sunflower,sandy clay loam
69,30,43,27.61639566,65.19570767,6.490053987,182,Sunflower,sandy loam
60,25,39,26.43959712,68.89036238,6.359021484,174,Sunflower,sandy loam
66,28,44,27.3323082,71.0219704,6.123434922,185,Sunflower,sandy clay loam
64,28,43,26.19794345,67.51478619,6.15787867,183,Sunflower,sandy clay loam
65,29,39,25.90879102,69.45639271,6.445928845,172,Sunflower,sandy loam
69,30,42,25.61704249,72.56939308,6.365360786,193,Sunflower,sandy loam
63,27,42,27.67500159,69.25198209,6.323274309,181,Sunflower,sandy clay loam
60,28,40,25.89244083,67.7468061,6.103649992,193,Sunflower,sandy loam
63,26,43,28.32624849,65.964163,6.235312924,171,Sunflower,sandy clay loam
67,25,42,26.48290267,72.76928652,6.18459859,190,Sunflower,sandy clay loam
64,29,42,25.62859611,73.59356037,6.20237297,185,Sunflower,sandy clay loam
68,30,41,27.91826671,73.29186028,6.207926407,180,Sunflower,sandy loam
66,29,39,27.93781805,67.19004082,6.272578855,189,Sunflower,sandy loam
64,28,42,26.5813709,72.8441099,6.344666364,186,Sunflower,sandy clay loam
60,30,40,28.18264683,74.49102025,6.201353782,183,Sunflower,sandy loam
67,30,41,26.86423201,72.74137499,6.400399747,174,Sunflower,sandy loam
64,27,40,27.13452276,70.44341781,6.143390178,183,Sunflower,sandy loam
64,27,41,26.18240601,72.0823771,6.412371305,168,Sunflower,sandy clay loam
67,26,40,27.58869881,65.98301948,6.232277082,189,Sunflower,sandy loam
65,26,39,26.57381447,73.46635741,6.349046927,193,Sunflower,sandy loam
68,28,43,25.7044505,72.45909051,6.412545344,178,Sunflower,sandy clay loam
66,26,39,26.43773414,66.60488993,6.42019779,184,Sunflower,sandy loam
66,26,41,25.85577461,71.42091932,6.404559245,180,Sunflower,sandy clay loam
66,30,42,26.35979001,70.87610221,6.242546203,169,Sunflower,sandy loam
67,30,42,26.68936083,67.99954631,6.385420578,177,Sunflower,sandy loam
61,25,40,27.15410915,74.66199264,6.144453102,181,Sunflower,sandy loam
67,28,40,26.57051041,74.979308,6.107851452,173,Sunflower,sandy loam
63,30,39,28.01776539,68.6461963,6.211699252,170,Sunflower,sandy loam
60,26,43,26.56916973,65.7975959,6.230082032,178,Sunflower,sandy clay loam
68,28,43,26.18740084,74.28605476,6.484908213,171,Sunflower,sandy clay loam
65,30,39,28.19264094,68.85236788,6.170500821,185,Sunflower,sandy loam
62,25,42,25.97733481,68.52027122,6.145106351,169,Sunflower,sandy clay loam
65,27,39,25.9720082,68.08810396,6.163839558,193,Sunflower,sandy loam
65,25,42,26.04879915,71.50430171,6.400922263,168,Sunflower,sandy clay loam
